1	1	0	1.0
30	30	0	1.0
30	32	0	1.0
31	544	0	1.0
31	31	0	1.0
32	30	0	1.0
32	32	0	1.0
85	113	0	1.0
102	103	0	1.0
103	102	0	1.0
104	114	0	1.0
114	104	0	1.0
124	126	0	1.0
126	124	0	1.0
148	148	0	1.0
159	167	0	1.0
166	159	0	1.0
166	167	0	1.0
167	159	0	1.0
186	98	0	1.0
189	188	0	1.0
189	193	0	1.0
189	190	0	1.0
189	194	0	1.0
189	192	0	1.0
200	30	0	1.0
200	32	0	1.0
213	213	0	1.0
213	2539	0	1.0
213	65	0	1.0
230	1286	0	1.0
230	1346	0	1.0
237	254	0	1.0
237	249	0	1.0
238	249	0	1.0
242	139	0	1.0
242	374	0	1.0
242	870	0	1.0
249	254	0	1.0
249	238	0	1.0
249	237	0	1.0
250	99	0	1.0
250	252	0	1.0
252	99	0	1.0
254	249	0	1.0
254	237	0	1.0
264	286	0	1.0
275	277	0	1.0
276	508	0	1.0
277	275	0	1.0
277	87	0	1.0
287	83	0	1.0
289	129	0	1.0
289	610	0	1.0
291	131	0	1.0
335	337	0	1.0
335	336	0	1.0
336	335	0	1.0
336	337	0	1.0
337	335	0	1.0
337	336	0	1.0
339	71	0	1.0
344	698	0	1.0
352	1096	0	1.0
374	870	0	1.0
374	159	0	1.0
374	167	0	1.0
378	378	0	1.0
379	76	0	1.0
397	158	0	1.0
402	408	0	1.0
402	162	0	1.0
402	151	0	1.0
404	415	0	1.0
404	246	0	1.0
404	410	0	1.0
405	155	0	1.0
405	166	0	1.0
406	408	0	1.0
406	402	0	1.0
406	168	0	1.0
408	406	0	1.0
408	168	0	1.0
408	402	0	1.0
410	404	0	1.0
413	415	0	1.0
415	404	0	1.0
415	248	0	1.0
415	413	0	1.0
415	400	0	1.0
415	398	0	1.0
418	622	0	1.0
433	433	0	1.0
452	488	0	1.0
463	459	0	1.0
468	1331	0	1.0
468	1994	0	1.0
468	468	0	1.0
469	497	0	1.0
472	512	0	1.0
485	518	0	1.0
488	452	0	1.0
492	515	0	1.0
497	469	0	1.0
518	485	0	1.0
522	508	0	1.0
526	517	0	1.0
574	669	0	1.0
578	579	0	1.0
580	543	0	1.0
580	621	0	1.0
583	871	0	1.0
591	593	0	1.0
595	459	0	1.0
601	79	0	1.0
607	437	0	1.0
608	129	0	1.0
610	129	0	1.0
612	554	0	1.0
617	551	0	1.0
619	556	0	1.0
619	539	0	1.0
619	563	0	1.0
620	561	0	1.0
622	543	0	1.0
622	418	0	1.0
623	558	0	1.0
623	542	0	1.0
629	948	0	1.0
633	561	0	1.0
641	644	0	1.0
644	641	0	1.0
648	650	0	1.0
651	365	0	1.0
668	574	0	1.0
669	574	0	1.0
682	682	0	1.0
686	310	0	1.0
702	459	0	1.0
702	463	0	1.0
709	702	0	1.0
709	459	0	1.0
709	463	0	1.0
712	722	0	1.0
722	712	0	1.0
728	746	0	1.0
729	761	0	1.0
741	34	0	1.0
743	721	0	1.0
746	728	0	1.0
761	729	0	1.0
796	211	0	1.0
805	94	0	1.0
806	348	0	1.0
807	86	0	1.0
810	829	0	1.0
813	116	0	1.0
813	1096	0	1.0
815	892	0	1.0
817	89	0	1.0
819	819	0	1.0
821	822	0	1.0
822	821	0	1.0
825	85	0	1.0
825	113	0	1.0
827	441	0	1.0
829	832	0	1.0
829	835	0	1.0
829	810	0	1.0
832	829	0	1.0
835	829	0	1.0
835	810	0	1.0
838	96	0	1.0
839	115	0	1.0
845	845	0	1.0
850	440	0	1.0
851	205	0	1.0
853	855	0	1.0
853	1379	0	1.0
853	1157	0	1.0
855	853	0	1.0
855	896	0	1.0
855	1379	0	1.0
855	1157	0	1.0
856	347	0	1.0
856	348	0	1.0
861	544	0	1.0
863	28	0	1.0
869	164	0	1.0
870	374	0	1.0
870	159	0	1.0
870	167	0	1.0
879	226	0	1.0
883	692	0	1.0
884	328	0	1.0
885	69	0	1.0
886	294	0	1.0
887	69	0	1.0
890	890	0	1.0
892	435	0	1.0
894	823	0	1.0
899	134	0	1.0
899	132	0	1.0
903	911	0	1.0
904	974	0	1.0
906	989	0	1.0
909	915	0	1.0
911	903	0	1.0
912	541	0	1.0
917	907	0	1.0
926	286	0	1.0
926	1142	0	1.0
930	285	0	1.0
930	280	0	1.0
934	266	0	1.0
943	283	0	1.0
952	404	0	1.0
952	416	0	1.0
952	403	0	1.0
952	159	0	1.0
952	155	0	1.0
952	405	0	1.0
952	398	0	1.0
953	240	0	1.0
958	32	0	1.0
964	209	0	1.0
965	996	0	1.0
965	618	0	1.0
965	998	0	1.0
966	616	0	1.0
967	561	0	1.0
967	633	0	1.0
969	552	0	1.0
969	980	0	1.0
969	618	0	1.0
969	543	0	1.0
969	551	0	1.0
969	545	0	1.0
970	980	0	1.0
970	179	0	1.0
970	234	0	1.0
970	969	0	1.0
972	621	0	1.0
972	993	0	1.0
972	558	0	1.0
972	991	0	1.0
972	542	0	1.0
973	547	0	1.0
973	554	0	1.0
974	550	0	1.0
974	904	0	1.0
975	794	0	1.0
975	546	0	1.0
976	561	0	1.0
976	553	0	1.0
979	551	0	1.0
980	147	0	1.0
980	969	0	1.0
982	1094	0	1.0
982	990	0	1.0
982	563	0	1.0
982	556	0	1.0
982	560	0	1.0
983	544	0	1.0
988	652	0	1.0
988	621	0	1.0
990	560	0	1.0
991	552	0	1.0
991	543	0	1.0
991	993	0	1.0
992	611	0	1.0
993	618	0	1.0
993	991	0	1.0
994	160	0	1.0
995	994	0	1.0
996	618	0	1.0
996	176	0	1.0
998	618	0	1.0
1000	1093	0	1.0
1001	290	0	1.0
1002	775	0	1.0
1004	180	0	1.0
1005	181	0	1.0
1005	174	0	1.0
1006	173	0	1.0
1007	177	0	1.0
1009	326	0	1.0
1011	1022	0	1.0
1013	1018	0	1.0
1014	883	0	1.0
1015	334	0	1.0
1018	1013	0	1.0
1019	1327	0	1.0
1020	1024	0	1.0
1022	1011	0	1.0
1025	22	0	1.0
1030	579	0	1.0
1030	578	0	1.0
1032	1035	0	1.0
1033	579	0	1.0
1034	1038	0	1.0
1034	1041	0	1.0
1037	1001	0	1.0
1037	994	0	1.0
1037	1691	0	1.0
1037	1591	0	1.0
1037	2215	0	1.0
1037	995	0	1.0
1037	153	0	1.0
1037	562	0	1.0
1037	411	0	1.0
1038	1034	0	1.0
1038	1041	0	1.0
1038	579	0	1.0
1040	581	0	1.0
1040	175	0	1.0
1040	133	0	1.0
1041	1034	0	1.0
1042	174	0	1.0
1042	1005	0	1.0
1042	181	0	1.0
1044	543	0	1.0
1044	991	0	1.0
1044	147	0	1.0
1044	993	0	1.0
1044	545	0	1.0
1045	138	0	1.0
1046	781	0	1.0
1047	133	0	1.0
1048	1049	0	1.0
1048	1028	0	1.0
1049	1048	0	1.0
1057	1259	0	1.0
1058	1071	0	1.0
1059	1322	0	1.0
1060	1302	0	1.0
1061	1328	0	1.0
1062	1331	0	1.0
1066	1269	0	1.0
1073	1257	0	1.0
1075	489	0	1.0
1081	1341	0	1.0
1085	1261	0	1.0
1086	1273	0	1.0
1086	1315	0	1.0
1086	1266	0	1.0
1087	1253	0	1.0
1087	1086	0	1.0
1088	1287	0	1.0
1089	1084	0	1.0
1094	556	0	1.0
1094	543	0	1.0
1094	147	0	1.0
1095	160	0	1.0
1105	732	0	1.0
1107	433	0	1.0
1110	416	0	1.0
1110	405	0	1.0
1114	565	0	1.0
1115	654	0	1.0
1117	655	0	1.0
1117	330	0	1.0
1121	372	0	1.0
1124	1104	0	1.0
1125	557	0	1.0
1130	446	0	1.0
1131	300	0	1.0
1134	528	0	1.0
1139	303	0	1.0
1140	580	0	1.0
1140	542	0	1.0
1140	621	0	1.0
1141	550	0	1.0
1141	616	0	1.0
1141	966	0	1.0
1154	60	0	1.0
1157	1156	0	1.0
1157	1379	0	1.0
1164	1163	0	1.0
1165	1165	0	1.0
1166	380	0	1.0
1171	500	0	1.0
1172	458	0	1.0
1175	493	0	1.0
1175	511	0	1.0
1176	1202	0	1.0
1176	513	0	1.0
1176	510	0	1.0
1177	1211	0	1.0
1180	490	0	1.0
1181	505	0	1.0
1181	520	0	1.0
1181	535	0	1.0
1186	1173	0	1.0
1186	460	0	1.0
1187	532	0	1.0
1189	1190	0	1.0
1190	508	0	1.0
1190	1189	0	1.0
1194	529	0	1.0
1195	472	0	1.0
1195	1185	0	1.0
1198	525	0	1.0
1199	478	0	1.0
1199	504	0	1.0
1201	513	0	1.0
1202	1201	0	1.0
1202	478	0	1.0
1203	532	0	1.0
1206	538	0	1.0
1208	504	0	1.0
1209	480	0	1.0
1209	524	0	1.0
1213	513	0	1.0
1215	475	0	1.0
1215	509	0	1.0
1216	505	0	1.0
1216	520	0	1.0
1216	535	0	1.0
1217	335	0	1.0
1217	337	0	1.0
1217	336	0	1.0
1221	1221	0	1.0
1222	73	0	1.0
1226	1230	0	1.0
1227	359	0	1.0
1228	1452	0	1.0
1229	229	0	1.0
1232	1096	0	1.0
1236	1677	0	1.0
1242	1097	0	1.0
1243	92	0	1.0
1243	205	0	1.0
1245	440	0	1.0
1246	182	0	1.0
1248	1245	0	1.0
1250	814	0	1.0
1265	1278	0	1.0
1278	1265	0	1.0
1286	1346	0	1.0
1310	1310	0	1.0
1346	1286	0	1.0
1365	1168	0	1.0
1367	466	0	1.0
1367	530	0	1.0
1368	534	0	1.0
1373	1345	0	1.0
1374	534	0	1.0
1379	174	0	1.0
1379	181	0	1.0
1379	1157	0	1.0
1380	1156	0	1.0
1380	1379	0	1.0
1381	966	0	1.0
1383	320	0	1.0
1385	295	0	1.0
1387	636	0	1.0
1388	636	0	1.0
1389	549	0	1.0
1389	346	0	1.0
1393	650	0	1.0
1393	629	0	1.0
1395	555	0	1.0
1396	1107	0	1.0
1400	881	0	1.0
1402	666	0	1.0
1405	847	0	1.0
1406	285	0	1.0
1406	930	0	1.0
1406	280	0	1.0
1410	938	0	1.0
1411	276	0	1.0
1412	261	0	1.0
1413	184	0	1.0
1420	257	0	1.0
1422	721	0	1.0
1422	1943	0	1.0
1423	885	0	1.0
1424	195	0	1.0
1425	1145	0	1.0
1426	201	0	1.0
1427	863	0	1.0
1427	28	0	1.0
1428	200	0	1.0
1429	196	0	1.0
1429	862	0	1.0
1430	32	0	1.0
1430	1037	0	1.0
1430	1430	0	1.0
1430	30	0	1.0
1432	681	0	1.0
1432	202	0	1.0
1434	1312	0	1.0
1435	1319	0	1.0
1435	1053	0	1.0
1435	1320	0	1.0
1435	1059	0	1.0
1435	1322	0	1.0
1435	1316	0	1.0
1436	304	0	1.0
1436	880	0	1.0
1437	395	0	1.0
1438	239	0	1.0
1440	474	0	1.0
1442	1301	0	1.0
1442	1265	0	1.0
1444	1366	0	1.0
1445	364	0	1.0
1449	996	0	1.0
1449	980	0	1.0
1449	965	0	1.0
1449	618	0	1.0
1449	969	0	1.0
1450	1128	0	1.0
1450	1126	0	1.0
1453	349	0	1.0
1453	879	0	1.0
1453	226	0	1.0
1453	885	0	1.0
1454	343	0	1.0
1455	2146	0	1.0
1455	345	0	1.0
1460	248	0	1.0
1461	404	0	1.0
1461	247	0	1.0
1463	240	0	1.0
1463	953	0	1.0
1464	551	0	1.0
1464	623	0	1.0
1464	228	0	1.0
1464	993	0	1.0
1464	540	0	1.0
1465	407	0	1.0
1465	251	0	1.0
1465	404	0	1.0
1465	246	0	1.0
1465	247	0	1.0
1465	398	0	1.0
1466	665	0	1.0
1467	665	0	1.0
1468	404	0	1.0
1468	247	0	1.0
1471	407	0	1.0
1475	139	0	1.0
1475	1042	0	1.0
1475	1035	0	1.0
1475	181	0	1.0
1475	1032	0	1.0
1476	318	0	1.0
1477	346	0	1.0
1477	966	0	1.0
1478	320	0	1.0
1480	306	0	1.0
1480	1385	0	1.0
1480	295	0	1.0
1481	687	0	1.0
1482	1020	0	1.0
1482	1526	0	1.0
1483	690	0	1.0
1484	292	0	1.0
1485	1118	0	1.0
1485	1113	0	1.0
1486	293	0	1.0
1486	297	0	1.0
1486	314	0	1.0
1487	688	0	1.0
1487	696	0	1.0
1487	298	0	1.0
1488	696	0	1.0
1489	1296	0	1.0
1489	1273	0	1.0
1496	324	0	1.0
1496	696	0	1.0
1497	1018	0	1.0
1497	1490	0	1.0
1498	1131	0	1.0
1498	334	0	1.0
1498	689	0	1.0
1499	318	0	1.0
1499	332	0	1.0
1500	310	0	1.0
1500	1022	0	1.0
1500	1011	0	1.0
1502	294	0	1.0
1502	312	0	1.0
1504	315	0	1.0
1507	977	0	1.0
1508	1010	0	1.0
1510	321	0	1.0
1510	315	0	1.0
1512	888	0	1.0
1513	1132	0	1.0
1513	334	0	1.0
1513	1008	0	1.0
1514	318	0	1.0
1514	316	0	1.0
1515	1022	0	1.0
1517	334	0	1.0
1517	1008	0	1.0
1518	1010	0	1.0
1518	293	0	1.0
1518	323	0	1.0
1518	1024	0	1.0
1518	1023	0	1.0
1521	690	0	1.0
1524	696	0	1.0
1526	327	0	1.0
1526	334	0	1.0
1526	1015	0	1.0
1529	421	0	1.0
1529	419	0	1.0
1530	1530	0	1.0
1530	625	0	1.0
1531	737	0	1.0
1531	751	0	1.0
1533	647	0	1.0
1533	539	0	1.0
1534	563	0	1.0
1535	650	0	1.0
1536	627	0	1.0
1537	629	0	1.0
1537	949	0	1.0
1538	539	0	1.0
1538	619	0	1.0
1538	563	0	1.0
1539	649	0	1.0
1540	101	0	1.0
1542	1543	0	1.0
1543	1542	0	1.0
1545	922	0	1.0
1547	384	0	1.0
1548	387	0	1.0
1550	385	0	1.0
1550	388	0	1.0
1551	1138	0	1.0
1552	386	0	1.0
1552	1384	0	1.0
1553	221	0	1.0
1555	1001	0	1.0
1555	1052	0	1.0
1555	1037	0	1.0
1555	290	0	1.0
1555	562	0	1.0
1555	411	0	1.0
1557	732	0	1.0
1557	1105	0	1.0
1558	1106	0	1.0
1558	1043	0	1.0
1560	174	0	1.0
1560	1110	0	1.0
1560	1005	0	1.0
1560	181	0	1.0
1561	2225	0	1.0
1561	856	0	1.0
1561	347	0	1.0
1562	393	0	1.0
1563	1029	0	1.0
1563	1052	0	1.0
1563	1037	0	1.0
1564	1940	0	1.0
1565	1565	0	1.0
1565	887	0	1.0
1566	1938	0	1.0
1568	896	0	1.0
1568	1157	0	1.0
1568	2135	0	1.0
1570	1570	0	1.0
1570	547	0	1.0
1570	366	0	1.0
1571	1391	0	1.0
1571	611	0	1.0
1572	740	0	1.0
1572	753	0	1.0
1573	770	0	1.0
1574	623	0	1.0
1575	1029	0	1.0
1575	1037	0	1.0
1575	994	0	1.0
1576	407	0	1.0
1576	413	0	1.0
1576	415	0	1.0
1577	172	0	1.0
1577	1577	0	1.0
1578	139	0	1.0
1578	374	0	1.0
1578	870	0	1.0
1578	1780	0	1.0
1578	159	0	1.0
1578	167	0	1.0
1579	407	0	1.0
1579	404	0	1.0
1579	413	0	1.0
1579	952	0	1.0
1579	415	0	1.0
1579	400	0	1.0
1580	1584	0	1.0
1580	994	0	1.0
1580	153	0	1.0
1580	242	0	1.0
1581	1036	0	1.0
1581	169	0	1.0
1581	172	0	1.0
1583	406	0	1.0
1584	994	0	1.0
1584	1580	0	1.0
1585	980	0	1.0
1585	160	0	1.0
1586	391	0	1.0
1586	997	0	1.0
1587	981	0	1.0
1587	243	0	1.0
1588	556	0	1.0
1588	559	0	1.0
1588	619	0	1.0
1588	982	0	1.0
1589	968	0	1.0
1589	546	0	1.0
1590	563	0	1.0
1591	2215	0	1.0
1591	1095	0	1.0
1593	850	0	1.0
1593	440	0	1.0
1594	1166	0	1.0
1594	1597	0	1.0
1594	380	0	1.0
1595	840	0	1.0
1595	73	0	1.0
1595	844	0	1.0
1597	1166	0	1.0
1597	380	0	1.0
1598	1598	0	1.0
1601	782	0	1.0
1601	420	0	1.0
1602	421	0	1.0
1603	447	0	1.0
1604	435	0	1.0
1604	441	0	1.0
1605	423	0	1.0
1605	1164	0	1.0
1607	434	0	1.0
1611	532	0	1.0
1613	1215	0	1.0
1613	1177	0	1.0
1613	1178	0	1.0
1613	1197	0	1.0
1615	514	0	1.0
1616	1171	0	1.0
1616	515	0	1.0
1616	500	0	1.0
1617	485	0	1.0
1618	486	0	1.0
1619	506	0	1.0
1620	1135	0	1.0
1623	1173	0	1.0
1624	1215	0	1.0
1626	1136	0	1.0
1627	1281	0	1.0
1628	1644	0	1.0
1629	482	0	1.0
1630	505	0	1.0
1630	517	0	1.0
1631	532	0	1.0
1631	1187	0	1.0
1632	595	0	1.0
1632	709	0	1.0
1632	459	0	1.0
1633	529	0	1.0
1633	496	0	1.0
1633	452	0	1.0
1633	500	0	1.0
1634	1191	0	1.0
1634	1188	0	1.0
1634	1204	0	1.0
1635	509	0	1.0
1636	516	0	1.0
1636	536	0	1.0
1637	466	0	1.0
1638	492	0	1.0
1639	1202	0	1.0
1639	513	0	1.0
1639	1199	0	1.0
1639	1171	0	1.0
1639	1652	0	1.0
1639	478	0	1.0
1639	500	0	1.0
1640	535	0	1.0
1641	476	0	1.0
1642	1199	0	1.0
1642	502	0	1.0
1642	504	0	1.0
1643	1191	0	1.0
1643	1172	0	1.0
1644	1628	0	1.0
1646	530	0	1.0
1647	513	0	1.0
1647	1213	0	1.0
1647	478	0	1.0
1647	515	0	1.0
1647	500	0	1.0
1648	1210	0	1.0
1649	1191	0	1.0
1649	1188	0	1.0
1649	1204	0	1.0
1650	526	0	1.0
1650	517	0	1.0
1650	505	0	1.0
1650	1207	0	1.0
1651	1136	0	1.0
1652	1199	0	1.0
1652	1171	0	1.0
1652	1639	0	1.0
1652	500	0	1.0
1653	1191	0	1.0
1653	1173	0	1.0
1653	1656	0	1.0
1653	1204	0	1.0
1654	1654	0	1.0
1655	1171	0	1.0
1655	1178	0	1.0
1655	500	0	1.0
1656	1649	0	1.0
1656	1653	0	1.0
1657	1657	0	1.0
1659	472	0	1.0
1660	469	0	1.0
1660	473	0	1.0
1661	1375	0	1.0
1663	507	0	1.0
1665	506	0	1.0
1666	488	0	1.0
1666	531	0	1.0
1666	524	0	1.0
1667	1188	0	1.0
1667	1172	0	1.0
1667	458	0	1.0
1668	532	0	1.0
1669	1171	0	1.0
1669	478	0	1.0
1669	500	0	1.0
1670	1173	0	1.0
1674	988	0	1.0
1674	976	0	1.0
1674	620	0	1.0
1675	1303	0	1.0
1675	1459	0	1.0
1676	1678	0	1.0
1676	1679	0	1.0
1677	1236	0	1.0
1678	1311	0	1.0
1678	1676	0	1.0
1678	1679	0	1.0
1680	1255	0	1.0
1681	570	0	1.0
1683	1286	0	1.0
1683	1346	0	1.0
1685	1971	0	1.0
1686	570	0	1.0
1687	119	0	1.0
1687	118	0	1.0
1688	178	0	1.0
1688	133	0	1.0
1689	1120	0	1.0
1689	995	0	1.0
1691	2216	0	1.0
1691	623	0	1.0
1691	1029	0	1.0
1691	1809	0	1.0
1691	1037	0	1.0
1691	994	0	1.0
1691	2215	0	1.0
1691	2220	0	1.0
1691	1689	0	1.0
1691	411	0	1.0
1691	1805	0	1.0
1692	1813	0	1.0
1692	134	0	1.0
1692	581	0	1.0
1692	584	0	1.0
1693	131	0	1.0
1693	174	0	1.0
1693	1031	0	1.0
1693	1032	0	1.0
1694	583	0	1.0
1694	871	0	1.0
1695	562	0	1.0
1696	1222	0	1.0
1697	178	0	1.0
1697	133	0	1.0
1698	178	0	1.0
1698	578	0	1.0
1698	579	0	1.0
1698	1030	0	1.0
1698	1047	0	1.0
1698	133	0	1.0
1699	1034	0	1.0
1699	1041	0	1.0
1699	584	0	1.0
1700	358	0	1.0
1703	585	0	1.0
1704	586	0	1.0
1704	591	0	1.0
1704	588	0	1.0
